hash	edge1	edge2	edge3	ids	idcount	id_unique
4656722017948008448	5	-17	0,0,1,2,2	5	3
4782822805357985792	56	8	0,3	2	2
13956655248480141312	-22	-48	1,1,2	3	2
4810970303034294272	98	13	2	1	1
13943144449596194816	-16	-41	1,1,2,2,2,3	6	3
4810970303041110016	98	23	0,0,1,2,2,3,3,3	8	4
4751297606875873280	30	0	3	1	1
13981425046434611200	-34	-63	1	1	1
4799148354012446720	77	13	0,0,0,1,1,1,1,2,2,2,2,3,3	13	4
4737786811227570176	24	-6	0,0,1,2,3	5	4
9223372040112177152	-0	-42	2	1	1
4733283211614355456	22	-19	0,1,2,2,3	5	4
4793518854474039296	67	9	0,0,0,1,1,1,1,1,1,2,3,3	12	4
4808718503223754752	94	16	1,1,1,1,1,1,2,2,2,2,2,2	12	2
4773815606099050496	48	6	1,2,2	3	2
13925130051089072128	-12	-50	2,2	2	1
4706261613855899648	13	-30	0,1,2,3,3	5	4
13956655248480665600	-22	-50	1,2	2	2
13938640849973805056	-15	-60	1,1,1	3	1
4776067405914832896	50	7	2,2,2,2,2	5	1
4697254414598537216	11	-25	1,1,2,2,2,2,2,2,2	9	2
4701758014226956288	12	-27	1,1,1,2,2	5	2
13907115652581687296	-8	-58	1	1	1
13976921446801211392	-31	-40	2	1	1
13980299146524884992	-33	-52	1,2	2	2
4839399275697274880	169	46	1	1	1
4742290410866475008	26	-15	2	1	1
4813785052789866496	103	5	1	1	1
13880094054815891456	-5	-52	1	1	1
4812096202944282624	100	16	0,1,1,1,1,2,2,2,3,3	10	4
4834332726115434496	151	42	3	1	1
4833206826207805440	147	39	2,3	2	2
13898108453316460544	-7	-25	0,0,1,1,2	5	3
13920626451453837312	-11	-26	0,1,2	3	3
4722024212535967744	17	-8	0,1,2,3,3	5	4
4801400153826131968	81	13	1,1,2,2,2,2,2,2,2,2,3,3,3,3,3	15	3
4798022454098264064	75	7	0,3	2	2
4629700420194009088	3	-41	1,2,2	3	2
4832080926299914240	143	35	2	1	1
13956655248476733440	-22	-35	3	1	1
4828984701557932032	132	42	2	1	1
4683743615717474304	8	-27	0,0,0,0,1,2,2,3	8	4
4826169951775621120	125	12	1	1	1
4800274253897269248	79	2	1	1	1
4827858801647943680	128	31	0	1	1
4821103402202169344	116	22	1,2	2	2
4817162752522977280	109	14	2	1	1
4821666352160309248	117	31	2,3	2	2
4804214903599529984	86	22	1,1,1,2,2,3	6	3
4821666352161095680	117	33	2	1	1
4777193305815384064	51	4	2	1	1
4575657224654815232	1	-16	1,2,2,3,3	5	3
4728779611986984960	20	-19	0,1,2,2	4	3
4611686021685313536	2	-44	1,1	2	1
4817162752514588672	109	7	1	1	1
4839117800721088512	168	48	2	1	1
4795770654282481664	71	6	1,2	2	2
4715268813111164928	15	-31	1,3	2	2
4829829126486491136	135	36	0,1,2,2,3	5	4
4781696905438560256	55	3	0,0,1,1	4	2
4767060206653800448	42	4	0	1	1
4798585404057976832	76	12	0,0,1,1,3,3,3,3	8	3
13898108453320916992	-7	-35	0,1,1,1,2,2,2,2,3,3	10	4
4822229302109011968	118	22	1,1,1,1	4	1
4816036852624523264	107	28	1,2,3	3	3
4722024212557201408	17	-49	1	1	1
13967914247548829696	-27	-49	3	1	1
13952151648847527936	-20	-30	0,1,1,2	4	3
13965662447735406592	-26	-50	2,2	2	1
13970166047359631360	-28	-38	2	1	1
4827295851695570944	127	34	1	1	1
4812096202945855488	100	19	0,0,1,1,1,2,2,2	8	3
4611686021677973504	2	-24	0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3	24	4
4798585404063219712	76	18	0,0,1,2,2,2,2,3,3	9	4
4836303050952671232	158	43	1,2,2	3	2
3245342720	0	-15	0,0,3	3	2
13880094054816677888	-5	-55	1	1	1
4820540452241408000	115	12	1	1	1
4719772412732243968	16	-19	2,2,3	3	2
4758053009542348800	34	-3	0,0,1,2	4	3
13907115652569628672	-8	-22	2,3	2	2
4800837203873759232	80	14	0,1,1,1,1,1,2,2,2,2,2,2,3,3,3	15	4
4832080926300438528	143	37	2,3	2	2
13911619252206436352	-9	-48	3	1	1
13963410647924080640	-25	-59	1	1	1
4683743615713280000	8	-19	0,0,1	3	2
13835058058528555008	-2	-16	1,2	2	2
4688247215346941952	9	-31	0,0,3	3	2
4629700420181164032	3	-14	0,0,2,2,2,2	6	2
13916122851837214720	-10	-61	1	1	1
4770437906380619776	45	7	0,1,2,2,2,2,2,2,2,3,3	11	4
13799029261504348160	-1	-11	2	1	1
13911619252196474880	-9	-21	1,2	2	2
4838273375791480832	165	50	2,3	2	2
4733283211612782592	22	-16	1,3	2	2
13982550946338045952	-35	-50	1	1	1
4763682506935369728	39	5	1,2,2,2,2,3,3	7	3
4804214903601627136	86	26	3	1	1
13889101254067486720	-6	-40	1,1,2,2	4	2
4780571005545349120	54	9	3	1	1
4719772412727525376	16	-13	1	1	1
4795770654280384512	71	5	1	1	1
4719772412739846144	16	-35	2	1	1
13949899849033842688	-19	-30	1,2,2	3	2
4809281453178748928	95	19	0,1,1,2,2,2,2	7	3
13965662447730950144	-26	-33	2	1	1
4826169951788728320	125	34	2	1	1
13911619252203290624	-9	-36	0,1,2,2,2,2,2,2,3,3	10	4
4710765213484318720	14	-32	1,2,2	3	2
13889101254063816704	-6	-29	1,2,2,2,2,3	6	3
4735535011420176384	23	-10	1,2	2	2
13976921446800424960	-31	-37	2	1	1
4805903753454551040	89	14	1,1,2,2,2,2,3	7	3
9223372040110866432	-0	-37	1,2,2	3	2
4801400153821937664	81	9	2	1	1
4719772412729622528	16	-15	2	1	1
4813785052806119424	103	19	1	1	1
13907115652569104384	-8	-21	0,1,2,2,3	5	4
4810970303040585728	98	22	0,1,1,2,2,2,3	7	4
4726527812168581120	19	-13	0,2,3	3	3
4771563806283268096	46	5	1	1	1
4830392076441223168	137	41	2	1	1
13880094054813270016	-5	-42	2	1	1
4629700420191125504	3	-31	0,2,2,2,2,2,3,3,3	9	3
13835058058540875776	-2	-47	1	1	1
13925130051086974976	-12	-42	1,3	2	2
13889101254068535296	-6	-44	1,1,3	3	2
4825607001834258432	124	31	0,2,2	3	2
4794644754387173376	69	15	1,1,1,1,1,2,2,2	8	2
4816036852620328960	107	20	1,1,1,1,1,2,2	7	2
3247439872	0	-18	1,2,2,3	4	3
4715268813106446336	15	-22	0,0,1,1,1,2,2,2	8	3
4808155553275052032	93	25	2,2,2	3	1
4792955904524812288	66	13	1,2,2,2,2	5	2
4822792252064006144	119	25	1,2	2	2
4792955904528482304	66	17	0,0,0,0,0,1,2	7	3
4647714818696937472	4	-24	0,0,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3	17	4
13967914247549353984	-27	-51	2	1	1
13799029261510115328	-1	-17	0,0,3,3	4	2
4779445105646370816	53	17	2	1	1
4758053007390670848	34	2	2	1	1
4818288652426674176	111	11	1,1	2	1
13979173246616731648	-32	-47	1	1	1
4843339925372796928	183	52	2	1	1
13925130051084615680	-12	-33	0,2,2,2,2	5	2
4833206826209378304	147	45	2	1	1
13898108453321703424	-7	-38	0,2,2	3	2
4788452304902160384	61	19	1,1,2	3	2
4822229302110060544	118	24	1,1	2	1
4813785052802449408	103	14	2	1	1
4688247215353495552	9	-55	1	1	1
13889101254073253888	-6	-62	1	1	1
4822792252068200448	119	34	2	1	1
13983676846248951808	-36	-67	1	1	1
4797459504155852800	74	17	0,0,0,1,1,2,3	7	4
13949899849039347712	-19	-49	1,1	2	1
4834051251139248128	150	44	0	1	1
4833206826208854016	147	43	1	1	1
4815473902669004800	106	24	0,0,0,1,2,2,2,2,3	9	4
13938640849971183616	-15	-50	1	1	1
13911619252194902016	-9	-18	1	1	1
4832643876254384128	145	39	1,2	2	2
4814910951612481536	105	0	1	1	1
4795770654286675968	71	8	0,1,3	3	3
4821103402200072192	116	18	1	1	1
4835458626022277120	155	42	0	1	1
4826169951781388288	125	19	1	1	1
4769312006450708480	44	1	3	1	1
4837991900814245888	164	48	2	1	1
4803089003687444480	84	14	0,0,0,1,1,1,2,3,3,3,3	11	4
4787326404989550592	60	12	1,2,3	3	3
13853072457042755584	-3	-25	0,0,0,0,1,3,3,3,3	9	3
4830673551416098816	138	34	0	1	1
4826169951765135360	125	5	1	1	1
13925130051080159232	-12	-24	1	1	1
4629700420197941248	3	-56	1	1	1
4807592603319533568	92	21	1,1,1,2,2,2,2,2,2	9	2
4812659152899801088	101	20	0,0,1,2,2	5	3
4706261613853278208	13	-25	0,0,1,1,1,3,3,3	8	3
13880094054803308544	-5	-18	2	1	1
13920626451456458752	-11	-31	0,1,2	3	3
4827295851690328064	127	23	1	1	1
4740038611041255424	25	-6	0,1,3	3	3
13799029261508542464	-1	-15	3	1	1
4810407353080872960	97	13	2,2,2	3	1
4831236501371092992	140	40	0,3	2	2
4777193305821675520	51	7	0,3,3	3	2
4803089003683250176	84	10	1,2,3	3	3
4575657224663203840	1	-32	0,0,0,1,1,1,2,2,2,3,3	11	4
13943144449599864832	-16	-55	1,1,2	3	2
4823918151971897344	121	27	2	1	1
4834332726116745216	151	47	3	1	1
4773815606078078976	48	1	1	1	1
4825044051882409984	123	36	2	1	1
4815473902664810496	106	16	2,2,2	3	1
4737786811241725952	24	-19	0,2	2	2
13967914247547256832	-27	-43	2	1	1
4688247215339077632	9	-16	0,1,2,2,3,3,3,3,3,3	10	4
13929633650710675456	-13	-30	0,2,3	3	3
4647714818705588224	4	-49	1	1	1
4809281453160398848	95	4	1	1	1
13880094054806978560	-5	-25	2,3	2	2
13916122851826991104	-10	-27	0,2	2	2
13911619252203028480	-9	-35	0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3	20	4
4816599802554875904	108	4	1	1	1
13911619252205387776	-9	-44	1,3,3	3	2
4814910952709292032	105	14	1,1,2	3	2
13954403448664358912	-21	-40	2	1	1
4813785052807168000	103	21	0,0,1,1,2,2,3	7	4
4798585404056928256	76	11	0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3	23	4
4793518854476136448	67	11	0,1,2,2,3	5	4
4799148354017689600	77	20	0,1,3,3	4	3
4797459504156377088	74	18	0,1,1,1,2,2,2,2,2,3	10	4
4803651953632477184	85	7	1,1	2	1
4827858801644273664	128	24	1	1	1
4697254414592770048	11	-15	1,1,2,2,2,3	6	3
4629700420186406912	3	-22	0,0,0,0,0,1,1,1,1,2,3,3,3,3	14	4
4733283211614879744	22	-20	0,1,3	3	3
13958907048295399424	-23	-54	1,1	2	1
4805340803499032576	88	12	1,2,2,2	4	2
4798022454111895552	75	22	1	1	1
13835058058538778624	-2	-39	1,2,2	3	2
13945396249410928640	-17	-45	2	1	1
13947648049230512128	-18	-71	1	1	1
4823355202019524608	120	29	2,2,2	3	1
4826169951782961152	125	22	1	1	1
4812659152895606784	101	14	1,1,2,2,3	5	3
4800274253924532224	79	20	2	1	1
13853072457045901312	-3	-31	0,0,0,1,1,2,2,2,3,3	10	4
4770437906376425472	45	5	3	1	1
4859102524073181184	239	75	2	1	1
4841651075512008704	177	50	2	1	1
4688247215341174784	9	-20	0,0,0,1,2,2,2,2,3	9	4
4819414552344526848	113	27	0,0,1,2,2,2	6	3
4817725702479544320	110	18	2,2	2	1
13934137250338570240	-14	-31	2,2,3	3	2
4692750814969069568	10	-21	0,0,1,2,3,3	6	4
4706261613846462464	13	-14	0,1,2,2,2,3,3,3	8	4
4770437906365939712	45	2	1,1	2	1
4816036852597260288	107	3	1	1	1
4836584525929906176	159	45	1	1	1
4802526053738741760	83	21	1,1,3	3	2
4800274253926629376	79	24	3	1	1
13835058058540089344	-2	-44	1,1,2,2	4	2
4656722017956397056	5	-34	1,2,2,2,3,3	6	3
13943144449600651264	-16	-58	1,1	2	1
4818851602390056960	112	25	1,2,2	3	2
4731031411792805888	21	-10	1,1,3,3,3,3,3	7	2
4819977502293229568	114	18	1,1	2	1
4740038611051741184	25	-14	2	1	1
13981425046429892608	-34	-45	1	1	1
4831799451323990016	142	38	0,2,3	3	3
13916122851832233984	-10	-42	2,2	2	1
4822792252044607488	119	5	1	1	1
4785074605174816768	58	11	1	1	1
13853072457040134144	-3	-20	0,0,1,2	4	3
4647714818697986048	4	-26	0,0,0,1,2,2,2,2,3	9	4
4692750814971691008	10	-26	0,1,1,2,3,3	6	4
13963410647926046720	-25	-69	1	1	1
13954403448662523904	-21	-33	1	1	1
4825044051877167104	123	24	1,2,2	3	2
13907115652567531520	-8	-18	0,0	2	1
4810970303037964288	98	17	1,1,1,1,2,2,2,2,3	9	3
4706261613852753920	13	-24	1,2,2,2,2,2,2,3	8	3
3244294144	0	-14	1	1	1
4830392076440174592	137	37	2,2,3,3	4	2
4629700420187979776	3	-25	0,0,1,1,1,1,2,2,2,3,3	11	4
13934137250344075264	-14	-51	1,1,1	3	1
4665729217200128000	6	-14	1,1,2,2	4	2
4809281453166690304	95	7	1	1	1
4731031411786514432	21	-6	0,0,3	3	2
4753549409921269760	31	-5	1,3	2	2
4819977502296899584	114	25	1,2	2	2
13934137250340143104	-14	-36	1,1,2,2,2	5	2
4798022454103506944	75	11	0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2	17	3
4710765213476454400	14	-17	0,0,1,1,1,1,2,2,2,3,3	11	4
4769312006467485696	44	4	1,2,3,3	4	3
4828984701557669888	132	41	3	1	1
4765934306742763520	41	3	0,3	2	2
4776067405916930048	50	8	0,2,2	3	2
4829829126487277568	135	39	3	1	1
4656722017950105600	5	-21	0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3	17	4
4692750814966448128	10	-16	0,1,1,1,1,3	6	3
4818851602391629824	112	28	0,1,1,2,3,3,3,3	8	4
13954403448662786048	-21	-34	3	1	1
13889101254069583872	-6	-48	1	1	1
4835458626021752832	155	40	0	1	1
13956655248484728832	-22	-67	1	1	1
4815473902670577664	106	27	1,1,2,2,3	5	3
4830955026392547328	139	33	1	1	1
4770437905292197888	45	0	0,0,2,2,3	5	3
13956655248480403456	-22	-49	1	1	1
4794644754386124800	69	14	0,0,0,1,1,1,1,2,2,2,2,2,3,3,3	15	4
4826732901741625344	126	32	1,2,2,2,3	5	3
4837710425838059520	163	50	2	1	1
9223372040102215680	-0	-18	1	1	1
3255304192	0	-34	0,2,2,2	4	2
13938640849966989312	-15	-34	1,2	2	2
4840525175605428224	173	51	1	1	1
13981425046428844032	-34	-41	2	1	1
4674736416459587584	7	-21	0,0,0,1,1,2,2,2,3,3,3	11	4
4726527812174348288	19	-21	1,1,2,2,2,2,3,3	8	3
13925130051082780672	-12	-29	3	1	1
4834051251138199552	150	40	2,3	2	2
4840525175605166080	173	50	2	1	1
4805340803508469760	88	26	2	1	1
4706261613857210368	13	-33	2,2	2	1
4769312005385355264	44	0	2,2	2	1
13898108453316984832	-7	-26	0,1,2,2,3	5	4
13929633650706481152	-13	-22	1,1,2,3	4	3
4816036852623998976	107	27	0,1,2,3	4	4
4575657224664514560	1	-37	2,3,3	3	2
13970166047365398528	-28	-60	1	1	1
13958907048292515840	-23	-43	1,2	2	2
4789578204802187264	62	11	0,1,1,3	4	3
13956655248473325568	-22	-27	2,2	2	1
4816599802575323136	108	23	1,2,2,2,2	5	2
4794081804435324928	68	17	0,0,2,2,2	5	2
4802526053739266048	83	22	3	1	1
13911619252195426304	-9	-19	2,2	2	1
4799148354013495296	77	14	2,2,2,2,3,3,3	7	2
4756927109662769152	33	-28	1	1	1
4819414552340856832	113	20	1,3	2	2
4813222102854270976	102	22	0,0,1,1,2,2,3	7	4
4828703226579386368	131	35	3	1	1
4808155553272954880	93	21	0,0,1,1,1,1,1,1,1,2,2,2,2	13	3
4808718503224803328	94	18	0,2,2,2,3	5	3
13920626451458031616	-11	-36	0,1,1,1,2,2,2,2,2	9	3
4826169951767232512	125	6	1	1	1
4611686021676924928	2	-22	0,1,1,2,2,3,3,3	8	4
4795207704336400384	70	11	0,0,0,0,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3	20	4
13898108453310693376	-7	-15	2,2	2	1
4817725702482165760	110	23	1,1,2	3	2
4817162752533987328	109	34	2	1	1
4817725702486360064	110	31	2	1	1
4683743615722192896	8	-40	1	1	1
4819977502295851008	114	23	1,2	2	2
4790704104707981312	63	10	1,1,1,1,2,2,2,2,2,2,2,3	12	3
4818288652436111360	111	24	1,1,2,2	4	2
4828140276627275776	129	40	2	1	1
13898108453327208448	-7	-59	1	1	1
4822792252058238976	119	15	1	1	1
4795207704326963200	70	5	3	1	1
4794081804409634816	68	2	1	1	1
4656722017957969920	5	-40	2,2	2	1
4774941506005893120	49	6	1,1,2,2	4	2
13980299146524098560	-33	-49	2	1	1
13943144449597505536	-16	-46	1,2,2	3	2
4776067405904347136	50	3	0,0,1,2	4	3
13920626451454361600	-11	-27	2,2,2,3	4	2
4826732901732188160	126	15	1	1	1
4837710425836224512	163	43	1,2	2	2
4722024212552744960	17	-32	0,1,2	3	3
13938640849964892160	-15	-29	1	1	1
4828421751602151424	130	33	1,3,3	3	2
13871086855554334720	-4	-29	0,0,0,1,1,2,2,2,2,2,3,3	12	4
13958907048294088704	-23	-49	2,2,2	3	1
4812659152900325376	101	21	1,1,1,2,2,2,2,2,2,3,3	11	3
4814348002763210752	104	26	0,0,3	3	2
4808155553266139136	93	12	0,1,2,3	4	4
4832080926302273536	143	44	1	1	1
4810970303036391424	98	15	1,2	2	2
13898108453328257024	-7	-63	1	1	1
4812659152897703936	101	16	1,2,2,2,2	5	2
4800837203865370624	80	7	1	1	1
4710765213483270144	14	-30	2,2	2	1
4806466703411118080	90	18	0,0,1,1,2,2,2,2,2,3,3	11	4
13945396249411190784	-17	-46	1,2	2	2
4805340803494838272	88	8	1,2	2	2
4823918151975567360	121	36	1	1	1
4812659152902946816	101	26	0,1,2,3	4	4
4822792252066627584	119	30	0,2	2	2
13947648049228021760	-18	-58	1	1	1
13954403448664621056	-21	-41	1,2	2	2
4751297610109681664	30	-6	2	1	1
4719772412724379648	16	-10	3	1	1
4779445105637457920	53	8	0,1,2,2,2	5	3
4803651953644011520	85	18	0,1,1,1,2,2,2,3	8	4
4810970303040061440	98	21	0,1,1,1,1,1,1,1,2,2,2,3	12	4
4737786811229667328	24	-7	2,3,3,3	4	2
4674736416459063296	7	-20	0,0,0,0,0,1,1,1,1,1,2,2,3,3,3,3	16	4
4683743615705415680	8	-10	3	1	1
4785074605165379584	58	5	0,2,3,3	4	3
4733283211613306880	22	-17	3,3	2	1
4798585404065316864	76	22	3	1	1
4719772412725428224	16	-11	1,1,2,2	4	2
13963410647919099904	-25	-40	1,3	2	2
4819414552347148288	113	32	2	1	1
4812659152893509632	101	12	1	1	1
4683743615724814336	8	-50	1	1	1
4755801209755402240	32	-27	1	1	1
13871086855559053312	-4	-44	2,2	2	1
4772689706197450752	47	9	0	1	1
4724276012359090176	18	-18	2,2	2	1
13954403448663310336	-21	-36	1	1	1
4829266176532283392	133	33	0,3	2	2
13981425046431465472	-34	-51	1	1	1
13853072457047998464	-3	-38	1,2,2,3,3	5	3
13943144449592262656	-16	-29	2,2	2	1
4706261613849083904	13	-17	2,2,3,3,3	5	2
4706261613849608192	13	-18	0,0,0,1,1,1,1,1,1,2,2	11	3
13835058058526457856	-2	-14	1,2	2	2
4825044051877691392	123	25	1,2,2	3	2
4728779611990130688	20	-25	0	1	1
4722024212550123520	17	-27	0,1,3,3	4	3
4724276012351750144	18	-10	0,2	2	2
4728779611990654976	20	-26	1,1,1,1,2,2,3	7	3
13853072457044852736	-3	-29	0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3	26	4
4674736416465616896	7	-33	2	1	1
4792392954574536704	65	16	0,1,1,2,3,3	6	4
4799711303964819456	78	12	0,0,0,1,1,1,2,2,3,3,3	11	4
4778319205728518144	52	7	2	1	1
4715268813110640640	15	-30	0,1,1,2	4	3
4810970303042158592	98	25	2,2,2,2	4	1
4629700420197416960	3	-54	1	1	1
4774941506011136000	49	9	2,2	2	1
4805340803504799744	88	19	0,0,0,1,1,2,2,2,2,3,3,3,3,3,3,3	16	4
13987054545969217536	-39	-65	1	1	1
4674736416465879040	7	-34	1	1	1
4825044051880312832	123	30	1,2,3	3	3
13925130051090382848	-12	-55	1	1	1
4823355202016903168	120	24	2,2	2	1
4692750814974836736	10	-32	1	1	1
13949899849044197376	-19	-71	1	1	1
4841088125560946688	175	59	3	1	1
4768186107625996288	43	-0	1	1	1
13958907048296710144	-23	-59	1	1	1
13967914247548567552	-27	-48	2	1	1
4796896554199810048	73	14	0,0,0,1,1,1,1,1,1,2,3,3	12	4
13799029261525581824	-1	-61	1	1	1
4733283211602296832	22	-7	1,2	2	2
13799029261520601088	-1	-42	1,1,2,3	4	3
13871086855551188992	-4	-23	2,2,2,3	4	2
4822792252067151872	119	31	2	1	1
13954403448668815360	-21	-57	1	1	1
4809844403136888832	96	28	0,1	2	2
4768186108691349504	43	-1	0,1,1,1,1,2,2,2,2,2,3,3,3,3	14	4
4772689706190110720	47	5	0	1	1
4647714818702704640	4	-38	1,2	2	2
4611686021676400640	2	-21	0,0,1,1,2,3,3,3	8	4
4817725702487146496	110	33	2	1	1
4804214903600054272	86	23	3	1	1
4795770654290870272	71	12	0,0,0,0,0,0,1,1,2,2,2,2,2,2,3	15	4
4803651953637720064	85	11	0,0	2	1
13934137250335948800	-14	-26	2	1	1
4808155553236779008	93	1	1	1	1
4719772412737486848	16	-29	2,2,3	3	2
4697254414595915776	11	-20	2,2,2,2,3,3	6	2
4825044051879788544	123	29	1	1	1
4833488301185826816	148	44	1	1	1
4799148354017165312	77	19	0,3	2	2
13958907048297758720	-23	-63	1	1	1
4697254414594867200	11	-18	0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3,3,3	19	4
4795770654289821696	71	11	0,0,0,1,1,1,1,2,2,2,3,3,3,3,3,3	16	4
4817162752531365888	109	28	0,3	2	2
13889101254069059584	-6	-46	1	1	1
4758053009538154496	34	-2	0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3	40	4
4847843525003313152	199	64	2	1	1
13970166047361204224	-28	-44	1	1	1
4826169951774572544	125	11	1	1	1
4726527812171726848	19	-16	0,0,0,1,2,2,2,2,2,3	10	4
4746794008332730368	28	5	1	1	1
4799711303963770880	78	11	1,2,2,3,3	5	3
4819414552326176768	113	6	1	1	1
4818851602392678400	112	30	2,3	2	2
4701758014230364160	12	-35	3	1	1
13880094054814318592	-5	-46	1,1	2	1
4785074605167476736	58	6	0,0,2,3	4	3
4819414552341381120	113	21	1,1,2	3	2
4744542210684354560	27	-22	0	1	1
4807029653360345088	91	13	0,0,0,0,1,1,1,2,2,2,2,3,3	13	4
4788452304892198912	61	8	0,0,1,2,3,3,3,3	8	4
4816036852610891776	107	9	1	1	1
4706261613838073856	13	-7	0,2,2	3	2
4731031411801718784	21	-21	3,3	2	1
3252682752	0	-28	0,0,0,1,1,1,2,3,3	9	4
4800837203877429248	80	19	2	1	1
4762556609188593664	38	-14	1	1	1
4746794010501185536	28	-28	1	1	1
4735535011431710720	23	-26	2	1	1
4759178907305902080	35	4	0,1	2	2
4788452304894296064	61	10	0,0,1,1,2,2,2,2,2,2	10	3
4802526053736120320	83	16	0,0,0,0,0,0,1,1,1,2,2,2,2,2,3	15	4
4731031411805388800	21	-28	1,3	2	2
13853072457033842688	-3	-12	0,2	2	2
4831799451324776448	142	41	2	1	1
4827858801649778688	128	37	0	1	1
13889101254061719552	-6	-25	0,0,2,2,3	5	3
13853072457032794112	-3	-11	3	1	1
4771563806294802432	46	13	1	1	1
4817725702477447168	110	15	2	1	1
4828984701556097024	132	35	2	1	1
4701758014231412736	12	-39	1,2	2	2
13916122851835641856	-10	-55	1,1	2	1
4724276012360663040	18	-21	0,1,2,2,2,2,2,2,3,3,3,3	12	4
13934137250341453824	-14	-41	2,3	2	2
4816036852623474688	107	26	2,2,2,2,2,3,3,3	8	2
4764808406840115200	40	4	1,2,3	3	3
4744542210672820224	27	-8	0,0,0,0,1,1,1,2	8	3
13980299146526457856	-33	-58	1	1	1
4735535011427516416	23	-18	0,0,2,2	4	2
4706261613853802496	13	-26	0,1,1,2,2,2,3	7	4
4724276012358041600	18	-16	0,0,1,1,1,2,2,2,3,3	10	4
4656722017945387008	5	-14	0,1,1,1,2	5	3
13963410647926571008	-25	-73	1	1	1
4834332726114648064	151	39	0,1	2	2
4749045810307530752	29	-15	2	1	1
4827858801643225088	128	22	1	1	1
4809281453177176064	95	16	0,0,1,1,1,1,1,2,2,2,2,2,2,2,3	15	4
4749045810316443648	29	-31	1	1	1
4810407353063047168	97	3	1,1	2	1
4804214903591141376	86	11	2,2	2	1
13880094054814056448	-5	-45	3	1	1
4692750814974312448	10	-31	2,2	2	1
4813222102851125248	102	16	0,2,2	3	2
13920626451464847360	-11	-62	1	1	1
4779445105624875008	53	3	1,1,2	3	2
4746794010502758400	28	-31	1	1	1
4798022454110846976	75	20	1	1	1
13949899849039085568	-19	-48	2	1	1
4701758014219091968	12	-14	1,1,1,2	4	2
4697254414603255808	11	-36	1,2,2	3	2
4798022454102458368	75	10	0,0,1,2	4	3
4816599802572701696	108	18	1	1	1
13880094054816940032	-5	-56	1	1	1
4805903753458745344	89	20	0,0,0,0,0,1,1,1,2,2,2,2,2,2,3,3	16	4
13916122851830661120	-10	-36	0,1,1,1,1,1,1,2,2,2,2,2,3,3	14	4
13925130051088547840	-12	-48	1	1	1
13970166047361990656	-28	-47	1,2	2	2
4724276012356993024	18	-15	2,3	2	2
4813785052808216576	103	23	2,2,2,2,2,2,3	7	2
4818288652438732800	111	29	1,2,3	3	3
4816036852609843200	107	8	1	1	1
13907115652574871552	-8	-32	0,2,2,2,2,2,2,3	8	3
4827295851696095232	127	36	2	1	1
13929633650707005440	-13	-23	0	1	1
4837991900813459456	164	45	0	1	1
4791830004619018240	64	14	0,2,2	3	2
4799148354016116736	77	17	0,0,1,1,2,2,2,2,2,2,3	11	4
13961158848109084672	-24	-54	1	1	1
4804214903571218432	86	2	1	1	1
4771563805199040512	46	0	2	1	1
4803651953641914368	85	15	0,1,1,2,2,2,2,2,2,2,2,3,3,3,3	15	4
4740038611045449728	25	-8	0,0,1,1,1,1,2,2,2,3,3,3	12	4
4794644754381930496	69	10	0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2	20	3
4814348002764259328	104	28	1,2	2	2
13945396249406472192	-17	-30	2,3	2	2
4753549409914978304	31	-3	0	1	1
4715268813099106304	15	-12	0,1,2,2,3	5	4
4801963103775358976	82	9	2	1	1
4814348002759016448	104	18	1,1,2,2,3	5	3
4834332726115958784	151	44	2	1	1
4821103402191683584	116	9	1	1	1
4611686021671682048	2	-14	0,2	2	2
4818288652434538496	111	21	1,1,2,2,3	5	3
4710765213480648704	14	-25	0,1,1,1,3	5	3
4683743615714328576	8	-21	0,1,1,1,2,2,2,3,3	9	4
13934137250339094528	-14	-32	1,2,3	3	3
4806466703393292288	90	4	1	1	1
13934137250346172416	-14	-59	1	1	1
13898108453318557696	-7	-29	0,1,2,2,3	5	4
4688247215354019840	9	-57	1	1	1
13983676846247772160	-36	-61	2	1	1
4800274253922959360	79	17	1,1,2	3	2
4779445105635360768	53	7	3	1	1
13943144449588592640	-16	-22	2	1	1
4726527812161241088	19	-7	1	1	1
4688247215344320512	9	-26	1,1,2,3,3	5	3
4822229302106914816	118	18	1	1	1
4807592603308523520	92	8	1,1	2	1
3238002688	0	-8	1,2	2	2
4808155553262993408	93	9	1,1	2	1
4701758014213849088	12	-9	2,3	2	2
13938640849968824320	-15	-41	1,2,2	3	2
4818288652437159936	111	26	1,1,2	3	2
